InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,PaymentMethod,IsDiscounted,TotalAmount
327051,6329,Realigned systematic function,1,2024-01-24 06:27:04.557630,6.88,3109,Trinidad and Tobago,Cash,False,6.88
236068,78920,Expanded optimal paradigm,4,2024-01-29 05:52:09.147502,73.33,61512,Macao,PayPal,True,263.99
422023,82337,Upgradable client-driven paradigm,2,2023-12-06 01:57:22.912221,27.43,59652,Ukraine,Mastercard,True,49.37
307962,2797,Digitized logistical info-mediaries,1,2023-08-31 12:46:18.719541,19.18,44378,Uganda,PayPal,False,19.18
658911,15344,Advanced client-server portal,5,2024-02-04 06:54:09.281935,8.98,98506,Saint Martin,Mastercard,True,40.41
464048,18382,Configurable mobile function,9,2023-12-02 05:43:48.897548,25.89,26036,Cayman Islands,Mastercard,False,233.01
969146,46249,Universal well-modulated info-mediaries,8,2023-10-10 15:33:40.376891,62.51,40831,British Virgin Islands,PayPal,False,500.08
471842,60272,Exclusive intangible workforce,2,2023-09-03 12:12:34.567519,24.17,42453,Vanuatu,Mastercard,False,48.34
971456,67391,Networked full-range hub,2,2023-07-22 12:51:44.280230,33.73,16614,Libyan Arab Jamahiriya,PayPal,True,60.71
415028,75146,Expanded high-level Internet solution,3,2024-04-02 05:37:34.143818,83.01,23635,Monaco,PayPal,False,249.03
342729,83353,Synergized uniform Internet solution,9,2024-03-24 05:24:02.929120,51.45,54193,Bangladesh,Visa,True,416.75
516058,2839,Diverse exuding encoding,6,2023-07-03 05:44:45.208705,66.63,55841,Denmark,Cash,True,359.8
470159,99762,Intuitive value-added task-force,7,2023-08-08 02:37:13.688295,80.68,93569,Cameroon,Visa,False,564.76
395557,66196,Fundamental well-modulated Graphic Interface,6,2024-04-01 22:23:35.206473,17.39,42505,Hungary,Visa,False,104.34
8850,75216,Re-engineered modular focus group,6,2023-11-29 16:44:08.174943,39.18,4478,Turks and Caicos Islands,Visa,False,235.08
837343,89122,Face-to-face reciprocal interface,6,2023-04-30 20:34:33.499283,49.72,2065,Taiwan,PayPal,True,268.49
331521,58249,Integrated coherent support,10,2023-11-25 23:08:43.354761,8.57,9232,Comoros,Cash,False,85.7
854848,78448,Visionary hybrid productivity,2,2023-08-02 03:48:22.655641,37.67,61240,Slovenia,PayPal,True,67.81
652866,75893,Open-source bi-directional conglomeration,5,2024-03-23 06:42:40.533118,12.24,48374,Mauritania,Mastercard,False,61.2
139951,93326,Re-contextualized foreground Graphic Interface,4,2023-06-08 15:33:14.584455,10.23,89639,Korea,Visa,True,36.83
268735,40839,Future-proofed composite conglomeration,10,2023-11-29 03:09:24.927866,51.57,49711,Pakistan,Mastercard,False,515.7
808573,31837,Configurable leadingedge protocol,8,2024-01-18 13:31:06.700858,74.58,14892,Tunisia,Mastercard,False,596.64
825322,9834,Upgradable multimedia application,5,2023-10-05 11:36:04.234035,65.27,94091,Equatorial Guinea,Cash,False,326.35
626664,93517,Business-focused national matrices,10,2024-03-28 20:49:18.305120,61.33,18254,Tunisia,Cash,False,613.3
373986,48916,Open-source bifurcated migration,8,2024-01-06 09:45:44.076907,5.41,96349,Iceland,Cash,False,43.28
567067,5089,Cloned systematic process improvement,9,2023-06-29 22:57:19.621445,23.15,67967,Congo,Visa,True,187.51
761458,95496,Vision-oriented composite capability,2,2023-07-10 15:03:42.768993,66.67,83694,Costa Rica,Visa,True,120.01
977962,1938,Vision-oriented methodical encryption,5,2024-03-09 15:48:49.903616,35.14,56133,Bosnia and Herzegovina,Visa,True,158.13
558614,50357,Right-sized web-enabled neural-net,1,2023-09-29 05:41:16.055884,76.41,73450,Wallis and Futuna,Mastercard,True,68.77
428063,13433,Intuitive mission-critical benchmark,5,2023-07-29 14:24:42.527285,9.63,6131,Malawi,PayPal,False,48.15
891032,88242,Front-line zero tolerance archive,2,2023-09-15 16:14:21.328097,14.06,43745,Guatemala,Cash,True,25.31
35567,55018,Operative 3rdgeneration methodology,10,2024-02-21 20:41:47.641605,80.11,81522,Turks and Caicos Islands,Mastercard,True,720.99
724274,11570,Persevering grid-enabled utilization,5,2024-03-11 02:08:10.901971,81.29,16860,Nauru,Cash,False,406.45
19738,84000,Networked responsive task-force,9,2023-11-01 02:21:30.031655,86.01,46917,Dominica,PayPal,False,774.09
331558,97289,Universal local workforce,10,2024-02-07 12:41:55.880101,93.13,57244,Korea,Cash,False,931.3
124912,1498,Multi-layered secondary extranet,9,2024-04-10 03:57:05.704365,96.35,65645,Aruba,Mastercard,False,867.15
569826,10867,Mandatory radical contingency,8,2023-09-15 01:16:49.779822,50.5,75601,Marshall Islands,PayPal,True,363.6
204050,983,Ergonomic context-sensitive function,6,2023-08-25 11:25:22.040760,3.02,51836,Cuba,Mastercard,True,16.31
564420,45419,Public-key background solution,5,2023-12-08 06:41:18.350029,19.92,85593,Bangladesh,Mastercard,True,89.64
304909,50301,Advanced disintermediate emulation,8,2023-10-19 05:23:50.396758,16.6,45896,Cameroon,Visa,True,119.52
389861,92020,Reduced 5thgeneration customer loyalty,1,2023-10-08 04:12:44.342386,11.37,21476,Singapore,Cash,True,10.23
172549,96313,Profound optimizing workforce,9,2024-01-10 17:21:43.378733,62.05,4070,Norway,PayPal,False,558.45
16862,46831,Versatile motivating structure,3,2023-08-17 00:36:13.220237,36.97,8453,Monaco,Visa,True,99.82
848112,68640,Customer-focused responsive framework,5,2024-04-22 22:04:30.756322,47.47,14029,Peru,Cash,False,237.35
865866,9976,Assimilated global challenge,8,2023-10-19 02:13:45.248404,87.99,98076,Suriname,Mastercard,True,633.53
956971,90213,Advanced 5thgeneration access,6,2024-04-13 00:51:07.364073,59.82,73159,Luxembourg,PayPal,False,358.92
15318,3490,Upgradable regional projection,4,2024-04-07 04:30:22.905272,38.54,54378,Belgium,Mastercard,False,154.16
252431,72372,Seamless neutral toolset,4,2023-06-17 10:34:50.775440,69.49,29794,Sao Tome and Principe,Visa,False,277.96
137812,49685,Open-architected responsive open architecture,7,2024-04-11 16:05:01.784893,7.89,63893,Papua New Guinea,Mastercard,False,55.23
48987,17007,Public-key secondary functionalities,7,2023-08-15 18:44:35.380172,89.12,18967,Bouvet Island (Bouvetoya),Mastercard,False,623.84
754295,12235,Up-sized content-based frame,3,2023-06-26 05:41:18.943436,94.68,77911,Monaco,Visa,False,284.04
725780,79379,Diverse heuristic monitoring,10,2023-12-08 08:03:49.280951,85.03,95191,Equatorial Guinea,Cash,False,850.3
884123,66692,Sharable national encoding,3,2023-07-02 02:25:12.324855,47.22,32908,Cameroon,Visa,False,141.66
329993,13171,Intuitive value-added concept,6,2023-07-08 18:04:08.022360,72.56,54391,Svalbard & Jan Mayen Islands,Cash,False,435.36
462596,63895,Reverse-engineered composite groupware,7,2024-03-17 03:50:10.803282,20.32,75684,Honduras,Visa,False,142.24
640676,8006,Grass-roots didactic model,8,2023-05-16 18:02:30.150603,58.36,17865,Pakistan,PayPal,False,466.88
910060,1998,Right-sized actuating model,3,2024-03-16 09:03:42.108901,78.94,50469,Costa Rica,PayPal,True,213.14
53529,95587,Phased transitional customer loyalty,5,2023-07-01 13:43:55.429179,85.81,26706,Bulgaria,Visa,True,386.15
780089,78328,Function-based coherent website,6,2023-07-10 04:32:16.096748,3.7,37633,Sweden,Visa,True,19.98
831642,56081,Stand-alone radical software,4,2024-01-05 04:40:55.881136,55.55,64225,Bolivia,Mastercard,False,222.2
852581,17113,Re-contextualized grid-enabled customer loyalty,7,2023-12-23 17:55:58.029594,34.88,45897,Philippines,PayPal,False,244.16
427151,15849,Seamless client-server help-desk,4,2024-04-04 19:07:57.653825,98.89,19403,Saint Barthelemy,Visa,True,356.0
647507,12726,Re-contextualized bifurcated standardization,6,2023-10-18 03:04:33.820452,92.01,5572,Palestinian Territory,Cash,False,552.06
1081,80984,Decentralized 24hour firmware,6,2023-05-30 23:19:28.074071,16.0,14598,Austria,PayPal,True,86.4
912431,87123,Compatible fresh-thinking migration,2,2023-08-03 09:57:21.875251,68.99,73075,American Samoa,Mastercard,True,124.18
204178,34471,Right-sized empowering analyzer,6,2023-07-07 12:49:32.097580,43.78,25418,Tuvalu,Cash,True,236.41
969166,60587,Integrated tangible throughput,7,2023-06-19 03:38:38.449183,71.16,52669,Senegal,Visa,False,498.12
388941,19556,Open-architected national migration,3,2023-05-22 13:36:49.035521,41.9,9894,United Arab Emirates,Mastercard,True,113.13
121849,51297,Vision-oriented directional flexibility,1,2024-02-29 08:58:20.522246,1.9,49595,Slovakia (Slovak Republic),Cash,True,1.71
611244,49194,Triple-buffered 3rdgeneration monitoring,10,2024-02-08 07:36:21.126714,70.89,77469,Christmas Island,Mastercard,True,638.01
478566,57028,Streamlined context-sensitive functionalities,2,2023-07-03 11:31:25.148580,84.45,22692,Pitcairn Islands,Cash,True,152.01
713328,66350,Innovative impactful structure,5,2024-01-12 00:28:22.402368,79.09,81227,Palestinian Territory,Visa,True,355.91
663240,37680,Customizable web-enabled workforce,2,2023-09-22 15:35:34.289871,45.52,46167,Botswana,Cash,True,81.94
185649,27421,Self-enabling foreground service-desk,9,2024-02-08 13:42:23.171617,22.92,7976,Cote d'Ivoire,Cash,True,185.65
555428,13891,Synergized even-keeled Graphical User Interface,4,2024-03-11 06:01:48.133293,59.57,39205,Rwanda,Cash,True,214.45
895983,30245,Reduced upward-trending firmware,6,2024-01-13 16:21:40.402335,34.38,1196,Estonia,Mastercard,False,206.28
119656,3828,Implemented full-range toolset,6,2023-08-02 10:15:24.365247,66.8,26589,Bouvet Island (Bouvetoya),Cash,False,400.8
414340,34657,Optimized holistic parallelism,2,2023-12-13 05:47:54.539665,44.18,30845,Papua New Guinea,Mastercard,False,88.36
231495,91440,Distributed local protocol,8,2023-08-10 12:54:10.955998,76.89,34129,Morocco,Visa,False,615.12
361858,76518,Down-sized reciprocal website,8,2023-06-23 22:53:58.927423,78.43,33888,Svalbard & Jan Mayen Islands,Visa,True,564.7
836794,3246,Compatible empowering collaboration,7,2023-05-08 15:57:00.063457,86.22,16166,Puerto Rico,Visa,True,543.19
323511,20578,Diverse scalable frame,9,2024-04-16 23:35:09.803287,45.58,9407,Burundi,Mastercard,False,410.22
588032,11300,Open-architected bi-directional support,7,2023-07-08 20:00:37.783944,49.57,79330,Uzbekistan,Visa,True,312.29
737557,74694,Open-source neutral contingency,9,2023-08-13 04:36:15.076988,74.46,34121,Zambia,Mastercard,False,670.14
718943,48869,Synergistic tertiary groupware,10,2024-03-23 13:40:25.729084,61.72,97698,Antigua and Barbuda,Mastercard,False,617.2
249081,32090,Ergonomic holistic paradigm,8,2023-10-25 11:58:05.646992,70.51,18433,New Caledonia,Mastercard,False,564.08
538491,32391,Cross-platform non-volatile Graphic Interface,3,2024-03-25 22:59:38.490023,57.73,75746,Cocos (Keeling) Islands,PayPal,False,173.19
933045,61334,Proactive upward-trending project,3,2023-05-31 14:38:17.753077,13.13,42865,Eritrea,Visa,False,39.39
877888,2991,Cross-platform stable success,9,2023-06-24 03:06:13.675871,77.72,79047,El Salvador,PayPal,True,629.53
951454,26079,Fundamental regional synergy,2,2024-01-11 13:19:16.632789,51.03,55082,Luxembourg,Mastercard,False,102.06
377321,6526,Face-to-face clear-thinking moratorium,5,2023-11-23 13:19:42.238086,97.01,58342,Guam,Cash,True,436.55
90858,77548,Balanced hybrid software,4,2023-05-26 13:41:18.071908,22.41,91856,Northern Mariana Islands,Cash,True,80.68
424574,88131,Digitized bi-directional help-desk,5,2024-02-14 22:16:01.624460,35.18,83711,China,Cash,True,158.31
789991,13619,Reactive demand-driven Graphic Interface,1,2023-10-09 10:55:35.715297,38.99,80319,Haiti,Mastercard,True,35.09
998515,91698,Down-sized multi-tasking neural-net,9,2024-03-20 21:33:29.550757,57.7,87561,Italy,Cash,True,467.37
405759,32765,Persevering multi-tasking moderator,5,2023-06-04 02:29:01.396357,45.04,41157,Cambodia,PayPal,True,202.68
483372,42969,Cross-group cohesive contingency,9,2024-02-18 04:53:29.357095,57.12,83286,Trinidad and Tobago,Mastercard,False,514.08
997591,15907,Triple-buffered human-resource open system,9,2023-05-27 08:51:15.053142,25.66,40031,Trinidad and Tobago,Cash,False,230.94
317638,48950,Reverse-engineered optimal complexity,4,2023-11-28 18:20:01.504564,55.53,90873,Armenia,Mastercard,True,199.91
334271,41437,Balanced tertiary standardization,10,2023-11-21 23:08:19.134261,23.34,83347,Panama,Cash,True,210.06
2475,11740,Profound client-server alliance,2,2023-05-28 12:27:15.037762,61.98,54553,Maldives,Visa,True,111.56
639997,26850,Horizontal responsive neural-net,3,2024-02-07 10:38:38.567542,69.17,59967,Saint Pierre and Miquelon,Mastercard,True,186.76
183160,82402,Versatile 3rdgeneration capability,1,2023-04-28 18:39:32.250545,74.27,1782,Syrian Arab Republic,PayPal,True,66.84
663624,98948,Implemented 6thgeneration website,3,2023-12-21 04:36:54.600517,29.55,3693,Swaziland,Visa,True,79.79
952475,9153,Public-key asymmetric orchestration,4,2024-01-04 19:09:25.231140,83.9,13556,Trinidad and Tobago,Mastercard,False,335.6
323595,21092,Integrated scalable superstructure,5,2023-05-16 17:52:01.853578,10.1,15655,Qatar,PayPal,True,45.45
671877,4561,Face-to-face client-server ability,1,2023-08-13 11:59:56.525683,96.45,57724,Equatorial Guinea,Cash,True,86.81
35111,64268,Synchronized methodical infrastructure,9,2023-11-07 08:22:07.224147,11.27,32053,Guadeloupe,Cash,True,91.29
980653,59240,Persevering systemic function,8,2023-11-21 03:51:22.443791,84.68,67665,United States Minor Outlying Islands,PayPal,False,677.44
765248,64243,Re-contextualized system-worthy open architecture,6,2023-06-10 21:11:48.315926,60.81,16465,Nigeria,PayPal,True,328.37
223138,55199,Stand-alone neutral paradigm,7,2023-09-29 23:37:56.243500,19.71,11832,Saint Helena,Mastercard,True,124.17
338233,36930,Configurable scalable hierarchy,6,2024-03-01 06:36:34.191307,63.41,66671,French Guiana,Visa,False,380.46
465807,50203,Universal clear-thinking Internet solution,1,2023-05-19 22:52:19.670136,16.05,41523,Bahrain,Cash,False,16.05
476058,10199,Operative static strategy,3,2023-10-08 01:12:14.794935,47.0,40976,Iceland,Mastercard,False,141.0
348353,58650,Face-to-face transitional moderator,3,2024-02-13 08:52:32.969419,79.92,7015,Jordan,Mastercard,False,239.76
68790,43925,Monitored methodical customer loyalty,6,2023-05-06 02:05:04.773043,77.72,65751,Cocos (Keeling) Islands,Mastercard,True,419.69
410350,36097,Assimilated content-based installation,2,2024-04-26 07:27:27.434316,62.83,84146,Portugal,Cash,False,125.66
497251,33539,Customizable full-range knowledge user,8,2023-12-04 15:18:00.098118,29.52,30022,Faroe Islands,Visa,False,236.16
441009,25260,Intuitive radical forecast,7,2024-01-07 17:32:05.708834,54.45,97310,Holy See (Vatican City State),Visa,True,343.04
300604,79767,Function-based cohesive intranet,6,2023-11-10 07:01:29.642669,58.31,31739,United States Virgin Islands,Mastercard,False,349.86
445625,49375,Advanced real-time task-force,3,2024-04-25 21:30:49.633160,77.77,61135,French Guiana,Visa,False,233.31
246375,25108,Open-architected zero administration core,4,2023-07-03 22:00:41.160048,75.14,5390,Cook Islands,Mastercard,True,270.5
330485,38518,Grass-roots user-facing website,7,2023-07-29 11:45:54.255096,28.84,17666,Jamaica,Visa,True,181.69
452338,20808,Re-contextualized needs-based middleware,5,2024-02-16 06:56:03.366359,77.64,76154,Cuba,Visa,True,349.38
281168,50467,De-engineered transitional matrices,9,2024-02-22 17:19:59.813368,26.19,56465,Lesotho,Mastercard,True,212.14
564794,77072,Cross-platform intermediate interface,2,2024-03-11 01:59:09.275169,78.03,91809,Qatar,PayPal,True,140.45
32092,97407,Front-line asynchronous portal,3,2023-06-26 02:48:12.083305,53.41,1663,Saint Helena,PayPal,False,160.23
383191,40574,Open-architected systemic contingency,1,2024-01-31 00:58:28.191225,99.81,85424,Hong Kong,PayPal,True,89.83
763188,15354,Pre-emptive content-based time-frame,9,2023-09-05 22:48:43.134451,55.33,65406,Central African Republic,Mastercard,True,448.17
848411,69297,Implemented exuding open system,2,2023-08-27 05:39:47.182622,32.43,71736,Ghana,PayPal,True,58.37
16559,84615,Devolved dedicated workforce,7,2023-05-20 21:03:56.005118,50.27,43006,Chile,Visa,True,316.7
399310,1525,Integrated mission-critical policy,2,2023-11-22 09:45:27.508397,59.56,66734,Liechtenstein,Mastercard,True,107.21
737742,34643,Function-based neutral contingency,9,2023-10-25 16:29:22.743285,95.99,47328,Comoros,Visa,False,863.91
125105,9156,Switchable clear-thinking neural-net,3,2023-07-31 05:15:54.329014,33.95,29846,Tuvalu,Mastercard,False,101.85
690001,3609,Monitored neutral core,4,2023-12-29 05:07:13.589244,43.47,63321,Greece,Mastercard,False,173.88
590162,63306,Streamlined global synergy,8,2024-01-28 17:15:36.549323,44.95,11799,Ethiopia,Mastercard,True,323.64
953313,47953,Mandatory multi-tasking process improvement,8,2024-02-26 15:02:08.738816,45.68,6324,Zimbabwe,Cash,False,365.44
750338,82246,Virtual client-server circuit,2,2023-09-12 23:21:44.180432,82.09,69960,Costa Rica,PayPal,False,164.18
87227,96144,Front-line eco-centric middleware,6,2023-08-12 15:48:38.550899,18.86,18901,Western Sahara,Cash,True,101.84
875525,38815,Persevering radical strategy,8,2023-11-25 07:50:37.176152,54.99,1703,Burkina Faso,Visa,True,395.93
410089,6070,Enhanced high-level focus group,2,2024-01-11 08:49:38.671811,41.58,69068,Oman,Cash,True,74.84
539051,92073,Object-based dynamic hierarchy,2,2024-01-21 21:59:24.342338,61.89,43095,Macao,Cash,True,111.4
482715,1505,Right-sized national structure,10,2024-04-14 01:16:53.369326,75.29,55438,Colombia,Cash,False,752.9
255311,2317,Inverse 3rdgeneration orchestration,6,2023-06-20 11:39:14.097495,44.24,76196,Latvia,PayPal,True,238.9
826209,19702,Diverse client-server workforce,7,2024-01-28 13:29:08.682431,81.91,72687,Mayotte,Visa,False,573.37
631825,31808,Compatible zero tolerance budgetary management,1,2023-12-26 02:17:01.777356,78.61,37622,Indonesia,Cash,True,70.75
830089,73713,Devolved value-added challenge,5,2023-10-20 13:03:39.760234,96.25,57292,Libyan Arab Jamahiriya,Cash,True,433.12
200670,4980,Vision-oriented discrete capability,6,2024-03-20 10:01:58.544736,30.89,2462,France,Visa,True,166.81
953892,85580,Configurable encompassing access,10,2023-06-24 18:14:50.470519,26.1,37296,Philippines,PayPal,False,261.0
